duration,weekday,hour,organization,max_participants,registered_count,attended_count,reward_ratio,tag_קהילה,tag_נגישות,tag_משפחות,tag_קשישים,tag_ילדים,tag_נוער,tag_חינוך,tag_פיזי,tag_גיוס,tag_אריזה,tag_מטבח,tag_בריאות,tag_עזרה ראשונה,tag_בעלי חיים,tag_סביבה,tag_טכנולוגיה,tag_אירועים,tag_תרומות,tag_צבא
180,5,20,לב אחד,28,19,16,0.6,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
90,3,8,נובה,18,8,6,0.85,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
120,5,11,לב אחד,5,2,2,0.4,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
150,0,20,גדולים מהחיים,6,0,0,0.95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
150,0,15,יד שרה,14,11,11,0.45,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
90,2,11,לתת,9,4,4,0.35,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
120,4,16,לתת,23,13,7,0.8,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
60,6,15,יד שרה,14,11,11,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
180,5,12,נובה,22,15,13,0.5,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
90,3,13,גדולים מהחיים,22,15,13,0.35,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
90,4,20,לב אחד,8,8,5,0.45,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
90,3,9,לב אחד,7,2,1,0.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
60,1,10,נובה,15,12,10,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60,5,13,לב אחד,15,9,9,0.3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
120,4,10,לתת,11,4,2,0.8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1
60,4,10,יד שרה,24,18,18,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,4,18,נובה,5,0,0,0.7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
60,3,19,יד שרה,10,10,10,0.4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
180,6,9,יד שרה,6,1,0,0.7,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
90,1,13,לב אחד,21,9,9,0.55,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
180,0,16,לתת,15,11,11,0.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
60,6,20,לב אחד,18,12,9,0.4,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
90,6,17,לתת,24,16,14,0.35,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
180,3,12,נובה,12,9,6,0.7,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0
90,1,19,גדולים מהחיים,17,8,8,0.65,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
90,2,19,נובה,13,13,13,0.45,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
150,6,12,לתת,11,7,5,0.45,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
90,0,19,לב אחד,5,3,0,0.65,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
180,3,16,נובה,17,9,6,0.7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
150,1,10,לב אחד,26,14,10,0.85,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
120,0,17,גדולים מהחיים,7,2,2,0.8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
150,0,15,נובה,14,8,2,0.85,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
90,1,18,נובה,23,18,15,0.35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
180,6,8,לב אחד,18,12,9,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
120,1,16,לב אחד,22,16,13,0.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90,1,16,לתת,15,8,6,0.55,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
60,2,13,לב אחד,18,13,12,0.3,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
180,3,15,לב אחד,6,4,0,0.7,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
120,1,9,יד שרה,30,24,21,0.4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
180,2,15,נובה,24,18,15,0.5,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
180,6,11,גדולים מהחיים,14,8,7,0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90,1,10,נובה,29,20,19,0.35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60,5,8,לתת,16,12,5,0.6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
180,5,18,גדולים מהחיים,21,19,19,0.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
180,4,17,גדולים מהחיים,7,7,2,0.7,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
60,4,13,לתת,24,18,14,0.3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
180,5,10,נובה,12,12,12,0.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
60,1,15,גדולים מהחיים,20,8,8,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
150,1,11,גדולים מהחיים,18,15,13,0.45,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
120,2,15,יד שרה,22,9,8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
150,5,14,יד שרה,17,8,6,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
90,3,14,לב אחד,14,8,7,0.35,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
150,5,18,לתת,23,8,7,0.85,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
90,6,20,נובה,10,9,7,0.45,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
180,6,9,יד שרה,8,4,0,0.7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
60,1,17,גדולים מהחיים,18,10,10,0.5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
90,3,11,נובה,21,15,12,0.35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
180,2,20,נובה,10,3,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
120,5,14,יד שרה,24,12,10,0.6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
150,6,9,גדולים מהחיים,5,1,0,0.65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
180,2,18,נובה,23,19,18,0.5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
90,5,8,גדולים מהחיים,25,13,10,0.65,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
90,2,12,יד שרה,6,3,2,0.55,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,3,19,לב אחד,7,7,5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
180,1,12,לב אחד,11,4,2,0.9,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
60,1,17,לתת,25,14,13,0.5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
90,4,11,לתת,28,25,23,0.35,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
90,5,15,לתת,20,18,16,0.35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,6,9,גדולים מהחיים,6,4,4,0.3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60,0,20,נובה,19,13,11,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
60,3,8,יד שרה,20,11,10,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
120,2,14,יד שרה,30,15,13,0.6,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
180,1,10,נובה,19,18,18,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,2,9,נובה,21,15,11,0.4,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
60,1,12,יד שרה,11,7,5,0.3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
180,2,9,גדולים מהחיים,9,4,2,0.9,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
150,6,14,לב אחד,21,11,11,0.65,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
180,3,11,נובה,23,20,18,0.5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
120,1,14,לב אחד,7,4,2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90,3,20,לתת,7,5,4,0.45,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
180,5,9,לב אחד,14,11,11,0.5,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
150,3,19,לתת,11,5,3,0.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,6,11,גדולים מהחיים,9,9,9,0.45,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
150,5,15,לב אחד,7,2,0,0.65,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60,4,18,לב אחד,11,5,1,0.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
150,2,16,יד שרה,23,16,16,0.45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
60,1,8,לב אחד,8,8,8,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60,5,11,גדולים מהחיים,24,19,14,0.3,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
150,2,16,לתת,23,17,15,0.45,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
120,1,16,גדולים מהחיים,6,0,0,0.8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
180,2,10,לב אחד,28,15,13,0.7,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
120,2,16,נובה,29,10,7,0.8,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
180,5,13,לב אחד,19,13,9,0.7,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
120,2,20,נובה,16,8,8,0.7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
90,0,8,לב אחד,5,4,3,0.65,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
180,3,14,לתת,23,16,15,0.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
180,1,9,לב אחד,18,14,13,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,0,13,לתת,6,2,0,0.7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
150,2,17,לתת,27,21,18,0.45,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90,0,18,לתת,20,16,15,0.35,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
60,3,16,לתת,19,11,8,0.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
90,3,17,לב אחד,13,10,10,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
60,1,17,נובה,30,11,7,0.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
180,5,15,נובה,20,9,9,0.7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
60,4,14,לתת,23,18,17,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
180,3,10,יד שרה,24,14,14,0.7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
180,5,16,גדולים מהחיים,24,11,5,0.9,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
150,1,11,יד שרה,29,15,15,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
180,2,20,לב אחד,10,4,1,1.0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
60,0,8,יד שרה,30,13,13,0.6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
150,4,20,לתת,11,7,7,0.55,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
90,5,9,לתת,28,10,6,0.75,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
180,2,20,יד שרה,12,7,6,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
60,3,10,לב אחד,28,22,14,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
120,6,20,גדולים מהחיים,13,4,1,0.9,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
180,5,11,יד שרה,22,8,7,0.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
90,2,15,לב אחד,26,13,12,0.55,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
90,0,12,לתת,25,17,15,0.55,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
90,1,19,לב אחד,11,9,8,0.65,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
60,4,12,לתת,10,8,3,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
120,2,13,נובה,22,18,18,0.4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
180,2,18,יד שרה,21,14,12,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
150,2,9,גדולים מהחיים,7,4,4,0.65,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
150,2,19,נובה,25,8,8,0.95,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
120,3,17,לב אחד,26,13,8,0.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
150,0,11,יד שרה,17,12,9,0.45,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60,4,9,נובה,8,5,5,0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
60,2,17,יד שרה,27,18,15,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
120,2,14,לב אחד,18,9,9,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
90,1,13,יד שרה,29,21,18,0.35,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
150,2,20,נובה,13,7,7,0.55,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
180,5,15,לב אחד,28,13,13,0.7,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
60,5,19,לב אחד,28,20,17,0.4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
60,0,13,גדולים מהחיים,25,18,15,0.3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
90,0,9,יד שרה,16,7,7,0.55,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
180,4,10,יד שרה,17,10,9,0.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,1,11,לב אחד,28,11,11,0.8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
90,0,11,גדולים מהחיים,22,18,17,0.35,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,1,16,לתת,24,11,8,0.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,6,9,לתת,21,11,8,0.8,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
150,3,14,יד שרה,19,10,9,0.65,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
90,2,14,לב אחד,11,4,1,0.55,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
150,6,15,לב אחד,11,6,6,0.45,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
150,4,11,גדולים מהחיים,22,8,4,0.85,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
120,1,14,לב אחד,26,12,10,0.8,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
60,4,20,לתת,25,16,15,0.6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
60,0,12,לתת,30,25,24,0.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
120,0,15,נובה,24,22,17,0.4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90,6,19,יד שרה,17,7,3,0.85,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
90,1,19,יד שרה,20,10,6,0.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
90,0,13,לתת,10,4,3,0.75,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
150,3,14,לתת,14,11,9,0.45,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
150,0,19,לתת,26,11,9,0.95,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
90,3,19,לתת,11,9,8,0.45,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,0,20,לתת,10,8,6,0.45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
120,4,17,יד שרה,10,6,3,0.8,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
180,5,18,יד שרה,12,6,2,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
90,6,20,לתת,18,6,6,0.85,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
180,6,10,גדולים מהחיים,22,12,9,0.7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
180,1,10,גדולים מהחיים,22,17,14,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
180,6,14,גדולים מהחיים,10,6,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
180,2,8,יד שרה,18,8,6,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
90,0,18,לב אחד,20,18,18,0.35,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
90,6,20,יד שרה,30,14,12,0.65,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
60,1,12,יד שרה,18,10,7,0.7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
60,4,18,גדולים מהחיים,18,11,8,0.3,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
120,6,18,יד שרה,24,10,4,0.8,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
90,5,19,לתת,16,6,5,0.85,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
180,2,14,יד שרה,7,2,0,0.9,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
150,1,8,יד שרה,10,4,4,0.75,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
180,4,18,גדולים מהחיים,12,3,3,0.9,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
90,0,19,לתת,13,5,5,0.85,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
150,0,14,לב אחד,21,15,11,0.45,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
90,6,15,לתת,7,1,0,0.75,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
90,6,10,לתת,28,23,18,0.35,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
90,0,9,לב אחד,18,14,12,0.35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,6,8,לב אחד,30,12,10,0.95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
180,5,16,לתת,23,11,11,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
180,6,18,לתת,26,13,13,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
150,0,8,נובה,17,12,10,0.55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90,6,12,יד שרה,6,4,4,0.35,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
150,3,12,יד שרה,6,2,2,0.65,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
120,2,15,לתת,20,16,12,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
60,2,20,לתת,23,14,10,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
60,1,9,נובה,16,12,11,0.3,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
60,1,18,יד שרה,21,13,12,0.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
150,4,16,לתת,25,18,16,0.45,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
90,5,16,יד שרה,7,5,5,0.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
180,1,8,לב אחד,14,13,12,0.6,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
120,4,20,לתת,5,4,1,0.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
90,3,19,נובה,20,12,12,0.45,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
150,1,12,לתת,5,5,3,0.45,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
150,1,18,יד שרה,27,10,10,0.85,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
60,4,12,לתת,28,20,17,0.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
180,3,20,יד שרה,19,13,11,0.6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
120,0,18,לתת,12,5,5,0.6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
60,6,18,נובה,14,10,10,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,3,13,לתת,15,9,9,0.45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
120,0,13,לתת,27,20,16,0.4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
90,3,17,נובה,14,7,5,0.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
90,3,18,לב אחד,22,18,17,0.35,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
150,3,19,לב אחד,7,1,0,0.95,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
90,3,14,לתת,20,19,18,0.35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90,6,18,גדולים מהחיים,21,17,15,0.35,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,5,9,גדולים מהחיים,21,10,7,0.75,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
180,1,20,יד שרה,29,16,16,0.8,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
90,6,10,גדולים מהחיים,16,8,6,0.75,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
150,6,12,לב אחד,9,2,2,0.65,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
150,5,9,לתת,11,7,3,0.85,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
180,3,12,גדולים מהחיים,6,3,1,0.7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60,1,12,יד שרה,16,10,8,0.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
180,2,19,יד שרה,16,11,10,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
180,4,16,נובה,11,9,6,0.5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
60,0,13,גדולים מהחיים,18,14,14,0.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,5,19,לתת,25,12,8,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
90,5,13,יד שרה,15,6,4,0.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
90,2,15,גדולים מהחיים,17,13,11,0.35,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
150,0,13,יד שרה,12,3,0,0.85,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
90,6,8,נובה,14,12,10,0.45,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
150,5,8,יד שרה,10,6,4,0.55,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
180,1,19,לתת,30,18,18,0.8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
90,1,13,יד שרה,11,7,5,0.35,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
90,0,20,נובה,12,7,5,0.45,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
60,5,19,יד שרה,7,5,5,0.6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
120,0,14,לתת,25,15,14,0.6,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
180,6,16,לב אחד,14,8,8,0.7,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0
60,1,9,גדולים מהחיים,29,13,9,0.7,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
120,3,20,לתת,27,25,25,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
120,5,13,לתת,11,6,5,0.4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
150,6,17,לתת,25,12,12,0.65,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
